R0003589.JPG,2019:06:11 18:43:01,500,1/1000
R0003590.JPG,2019:06:11 18:43:04,500,1/1000
R0003591.JPG,2019:06:11 18:43:07,500,1/1000
R0003592.JPG,2019:06:11 18:43:10,500,1/1000
R0003593.JPG,2019:06:11 18:43:13,640,1/1000
R0003594.JPG,2019:06:11 18:43:16,800,1/1000
R0003595.JPG,2019:06:11 18:43:19,800,1/1000
R0003596.JPG,2019:06:11 18:43:22,800,1/1000
R0003597.JPG,2019:06:11 18:43:25,800,1/1000
R0003598.JPG,2019:06:11 18:43:28,800,1/1000
R0003599.JPG,2019:06:11 18:43:31,800,1/1000
R0003600.JPG,2019:06:11 18:43:34,800,1/1000
R0003601.JPG,2019:06:11 18:43:37,800,1/1000
R0003602.JPG,2019:06:11 18:43:40,800,1/1000
R0003603.JPG,2019:06:11 18:43:43,800,1/1000
R0003604.JPG,2019:06:11 18:43:46,800,1/1000
R0003605.JPG,2019:06:11 18:43:49,800,1/1000
R0003606.JPG,2019:06:11 18:43:52,800,1/1000
R0003607.JPG,2019:06:11 18:43:55,800,1/1000
R0003608.JPG,2019:06:11 18:43:58,800,1/1000
R0003609.JPG,2019:06:11 18:44:01,800,1/1000
R0003610.JPG,2019:06:11 18:44:04,800,1/1000
R0003611.JPG,2019:06:11 18:44:07,800,1/1000
R0003612.JPG,2019:06:11 18:44:10,800,1/1000
R0003613.JPG,2019:06:11 18:44:13,1000,1/1000
R0003614.JPG,2019:06:11 18:44:16,1000,1/1000
R0003615.JPG,2019:06:11 18:44:19,1000,1/1000
R0003616.JPG,2019:06:11 18:44:22,1000,1/1000
R0003617.JPG,2019:06:11 18:44:25,1000,1/1000
R0003618.JPG,2019:06:11 18:44:28,1000,1/1000
R0003619.JPG,2019:06:11 18:44:31,1000,1/1000
R0003620.JPG,2019:06:11 18:44:34,1100,1/1000
R0003621.JPG,2019:06:11 18:44:37,1100,1/1000
R0003622.JPG,2019:06:11 18:44:40,1100,1/1000
R0003623.JPG,2019:06:11 18:44:43,1100,1/1000
R0003624.JPG,2019:06:11 18:44:46,1100,1/1000
R0003625.JPG,2019:06:11 18:44:49,1000,1/1000
R0003626.JPG,2019:06:11 18:44:52,1000,1/1000
R0003627.JPG,2019:06:11 18:44:55,1000,1/1000
R0003628.JPG,2019:06:11 18:45:01,1000,1/1000
R0003629.JPG,2019:06:11 18:45:07,800,1/1000
R0003630.JPG,2019:06:11 18:45:10,800,1/1000
R0003631.JPG,2019:06:11 18:45:13,800,1/1000
R0003632.JPG,2019:06:11 18:45:16,1100,1/1000
R0003633.JPG,2019:06:11 18:45:19,1100,1/1000
R0003634.JPG,2019:06:11 18:45:22,1250,1/1000
R0003635.JPG,2019:06:11 18:45:25,1250,1/1000
R0003636.JPG,2019:06:11 18:45:28,1250,1/1000
R0003637.JPG,2019:06:11 18:45:31,1250,1/1000
R0003638.JPG,2019:06:11 18:45:34,1250,1/1000
R0003639.JPG,2019:06:11 18:45:37,1250,1/1000
R0003640.JPG,2019:06:11 18:45:40,1250,1/1000
R0003641.JPG,2019:06:11 18:45:43,1100,1/1000
R0003642.JPG,2019:06:11 18:45:46,1250,1/1000
R0003643.JPG,2019:06:11 18:45:49,1100,1/1000
R0003644.JPG,2019:06:11 18:45:52,1100,1/1000
R0003645.JPG,2019:06:11 18:45:55,1100,1/1000
R0003646.JPG,2019:06:11 18:45:58,1000,1/1000
R0003647.JPG,2019:06:11 18:46:01,800,1/1000
R0003648.JPG,2019:06:11 18:46:04,1000,1/1000
R0003649.JPG,2019:06:11 18:46:07,1000,1/1000
R0003650.JPG,2019:06:11 18:46:10,1000,1/1000
R0003651.JPG,2019:06:11 18:46:13,1000,1/1000
R0003652.JPG,2019:06:11 18:46:16,800,1/1000
R0003653.JPG,2019:06:11 18:46:19,800,1/1000
R0003654.JPG,2019:06:11 18:46:22,800,1/1000
R0003655.JPG,2019:06:11 18:46:25,560,1/1000
R0003656.JPG,2019:06:11 18:46:28,560,1/1000
R0003657.JPG,2019:06:11 18:46:31,560,1/1000
R0003658.JPG,2019:06:11 18:46:34,640,1/1000
R0003659.JPG,2019:06:11 18:46:37,800,1/1000
R0003660.JPG,2019:06:11 18:46:40,800,1/1000
R0003661.JPG,2019:06:11 18:46:43,800,1/1000
R0003662.JPG,2019:06:11 18:46:46,800,1/1000
R0003663.JPG,2019:06:11 18:46:49,800,1/1000
R0003664.JPG,2019:06:11 18:46:52,800,1/1000
R0003665.JPG,2019:06:11 18:46:55,800,1/1000
R0003666.JPG,2019:06:11 18:46:58,800,1/1000
R0003667.JPG,2019:06:11 18:47:01,800,1/1000
R0003668.JPG,2019:06:11 18:47:04,800,1/1000
R0003669.JPG,2019:06:11 18:47:07,800,1/1000
R0003670.JPG,2019:06:11 18:47:10,800,1/1000
R0003671.JPG,2019:06:11 18:47:13,800,1/1000
R0003672.JPG,2019:06:11 18:47:16,800,1/1000
R0003673.JPG,2019:06:11 18:47:19,800,1/1000
R0003674.JPG,2019:06:11 18:47:22,800,1/1000
R0003675.JPG,2019:06:11 18:47:25,800,1/1000
R0003676.JPG,2019:06:11 18:47:28,800,1/1000
R0003677.JPG,2019:06:11 18:47:31,800,1/1000
R0003678.JPG,2019:06:11 18:47:34,640,1/1000
R0003679.JPG,2019:06:11 18:47:37,640,1/1000
R0003680.JPG,2019:06:11 18:47:40,640,1/1000
R0003681.JPG,2019:06:11 18:47:43,800,1/1000
R0003682.JPG,2019:06:11 18:47:46,800,1/1000
R0003683.JPG,2019:06:11 18:47:49,800,1/1000
R0003684.JPG,2019:06:11 18:47:52,800,1/1000
R0003685.JPG,2019:06:11 18:47:55,800,1/1000
R0003686.JPG,2019:06:11 18:47:58,800,1/1000
R0003687.JPG,2019:06:11 18:48:01,800,1/1000
R0003688.JPG,2019:06:11 18:48:04,800,1/1000
R0003689.JPG,2019:06:11 18:48:07,1000,1/1000
R0003690.JPG,2019:06:11 18:48:10,1100,1/1000
R0003691.JPG,2019:06:11 18:48:13,1100,1/1000
R0003692.JPG,2019:06:11 18:48:16,1000,1/1000
R0003693.JPG,2019:06:11 18:48:19,800,1/1000
R0003694.JPG,2019:06:11 18:48:22,1000,1/1000
R0003695.JPG,2019:06:11 18:48:25,1000,1/1000
R0003696.JPG,2019:06:11 18:48:28,1000,1/1000
R0003697.JPG,2019:06:11 18:48:31,1000,1/1000
R0003698.JPG,2019:06:11 18:48:34,1000,1/1000
R0003699.JPG,2019:06:11 18:48:37,1000,1/1000
R0003700.JPG,2019:06:11 18:48:40,1000,1/1000
R0003701.JPG,2019:06:11 18:48:43,800,1/1000
R0003702.JPG,2019:06:11 18:48:46,800,1/1000
R0003703.JPG,2019:06:11 18:48:49,800,1/1000
R0003704.JPG,2019:06:11 18:48:52,800,1/1000
R0003705.JPG,2019:06:11 18:48:55,800,1/1000
R0003706.JPG,2019:06:11 18:48:58,800,1/1000
R0003707.JPG,2019:06:11 18:49:01,800,1/1000
R0003708.JPG,2019:06:11 18:49:04,800,1/1000
R0003709.JPG,2019:06:11 18:49:07,800,1/1000
R0003710.JPG,2019:06:11 18:49:10,800,1/1000
R0003711.JPG,2019:06:11 18:49:13,800,1/1000
R0003712.JPG,2019:06:11 18:49:16,800,1/1000
R0003713.JPG,2019:06:11 18:49:19,800,1/1000
R0003714.JPG,2019:06:11 18:49:22,800,1/1000
R0003715.JPG,2019:06:11 18:49:25,800,1/1000
R0003716.JPG,2019:06:11 18:49:28,800,1/1000
R0003717.JPG,2019:06:11 18:49:31,800,1/1000
R0003718.JPG,2019:06:11 18:49:34,800,1/1000
R0003719.JPG,2019:06:11 18:49:37,800,1/1000
R0003720.JPG,2019:06:11 18:49:40,800,1/1000
R0003721.JPG,2019:06:11 18:49:43,800,1/1000
R0003722.JPG,2019:06:11 18:49:46,800,1/1000
R0003723.JPG,2019:06:11 18:49:49,800,1/1000
R0003724.JPG,2019:06:11 18:49:52,800,1/1000
R0003725.JPG,2019:06:11 18:49:55,800,1/1000
R0003726.JPG,2019:06:11 18:49:58,800,1/1000
R0003727.JPG,2019:06:11 18:50:01,800,1/1000
R0003728.JPG,2019:06:11 18:50:04,800,1/1000
R0003729.JPG,2019:06:11 18:50:07,800,1/1000
R0003730.JPG,2019:06:11 18:50:10,800,1/1000
R0003731.JPG,2019:06:11 18:50:13,800,1/1000
R0003732.JPG,2019:06:11 18:50:16,800,1/1000
R0003733.JPG,2019:06:11 18:50:19,800,1/1000
R0003734.JPG,2019:06:11 18:50:22,800,1/1000
R0003735.JPG,2019:06:11 18:50:25,800,1/1000
R0003736.JPG,2019:06:11 18:50:28,800,1/1000
R0003737.JPG,2019:06:11 18:50:31,800,1/1000
R0003738.JPG,2019:06:11 18:50:34,800,1/1000
R0003739.JPG,2019:06:11 18:50:37,800,1/1000
R0003740.JPG,2019:06:11 18:50:40,800,1/1000
R0003741.JPG,2019:06:11 18:50:43,800,1/1000
R0003742.JPG,2019:06:11 18:50:46,800,1/1000
R0003743.JPG,2019:06:11 18:50:49,640,1/1000
R0003744.JPG,2019:06:11 18:50:52,640,1/1000
R0003745.JPG,2019:06:11 18:50:55,640,1/1000
R0003746.JPG,2019:06:11 18:50:58,640,1/1000
R0003747.JPG,2019:06:11 18:51:01,800,1/1000
R0003748.JPG,2019:06:11 18:51:04,800,1/1000
R0003749.JPG,2019:06:11 18:51:07,800,1/1000
R0003750.JPG,2019:06:11 18:51:10,800,1/1000
R0003751.JPG,2019:06:11 18:51:13,800,1/1000
R0003752.JPG,2019:06:11 18:51:16,800,1/1000
R0003753.JPG,2019:06:11 18:51:19,800,1/1000
R0003754.JPG,2019:06:11 18:51:22,800,1/1000
R0003755.JPG,2019:06:11 18:51:25,800,1/1000
R0003756.JPG,2019:06:11 18:51:28,800,1/1000
R0003757.JPG,2019:06:11 18:51:31,800,1/1000
R0003758.JPG,2019:06:11 18:51:34,800,1/1000
R0003759.JPG,2019:06:11 18:51:37,800,1/1000
R0003760.JPG,2019:06:11 18:51:40,800,1/1000
R0003761.JPG,2019:06:11 18:51:43,800,1/1000
R0003762.JPG,2019:06:11 18:51:46,800,1/1000
R0003763.JPG,2019:06:11 18:51:49,800,1/1000
R0003764.JPG,2019:06:11 18:51:52,800,1/1000
R0003765.JPG,2019:06:11 18:51:55,800,1/1000
R0003766.JPG,2019:06:11 18:51:58,800,1/1000
R0003767.JPG,2019:06:11 18:52:01,800,1/1000
R0003768.JPG,2019:06:11 18:52:04,800,1/1000
R0003769.JPG,2019:06:11 18:52:07,800,1/1000
R0003770.JPG,2019:06:11 18:52:10,800,1/1000
R0003771.JPG,2019:06:11 18:52:13,800,1/1000
R0003772.JPG,2019:06:11 18:52:16,800,1/1000
R0003773.JPG,2019:06:11 18:52:19,800,1/1000
R0003774.JPG,2019:06:11 18:52:22,800,1/1000
R0003775.JPG,2019:06:11 18:52:25,800,1/1000
R0003776.JPG,2019:06:11 18:52:28,1000,1/1000
R0003777.JPG,2019:06:11 18:52:31,1000,1/1000
R0003778.JPG,2019:06:11 18:52:34,1000,1/1000
R0003779.JPG,2019:06:11 18:52:37,800,1/1000
R0003780.JPG,2019:06:11 18:52:40,800,1/1000
R0003781.JPG,2019:06:11 18:52:43,800,1/1000
R0003782.JPG,2019:06:11 18:52:46,800,1/1000
R0003783.JPG,2019:06:11 18:52:49,800,1/1000
R0003784.JPG,2019:06:11 18:52:52,800,1/1000
R0003785.JPG,2019:06:11 18:52:55,800,1/1000
R0003786.JPG,2019:06:11 18:52:58,800,1/1000
R0003787.JPG,2019:06:11 18:53:01,800,1/1000
R0003788.JPG,2019:06:11 18:53:04,800,1/1000
R0003789.JPG,2019:06:11 18:53:07,800,1/1000
R0003790.JPG,2019:06:11 18:53:10,800,1/1000
R0003791.JPG,2019:06:11 18:53:13,800,1/1000
R0003792.JPG,2019:06:11 18:53:16,800,1/1000
R0003793.JPG,2019:06:11 18:53:19,800,1/1000
R0003794.JPG,2019:06:11 18:53:22,800,1/1000
R0003795.JPG,2019:06:11 18:53:25,800,1/1000
R0003796.JPG,2019:06:11 18:53:28,800,1/1000
R0003797.JPG,2019:06:11 18:53:31,800,1/1000
R0003798.JPG,2019:06:11 18:53:34,1000,1/1000
R0003799.JPG,2019:06:11 18:53:37,1000,1/1000
R0003800.JPG,2019:06:11 18:53:40,1000,1/1000
R0003801.JPG,2019:06:11 18:53:43,1000,1/1000
R0003802.JPG,2019:06:11 18:53:46,800,1/1000
R0003803.JPG,2019:06:11 18:53:49,800,1/1000
R0003804.JPG,2019:06:11 18:53:52,800,1/1000
R0003805.JPG,2019:06:11 18:53:55,800,1/1000
R0003806.JPG,2019:06:11 18:53:58,800,1/1000
R0003807.JPG,2019:06:11 18:54:01,800,1/1000
R0003808.JPG,2019:06:11 18:54:04,1000,1/1000
R0003809.JPG,2019:06:11 18:54:07,1100,1/1000
R0003810.JPG,2019:06:11 18:54:10,1100,1/1000
R0003811.JPG,2019:06:11 18:54:13,1100,1/1000
R0003812.JPG,2019:06:11 18:54:16,1100,1/1000
R0003813.JPG,2019:06:11 18:54:19,1100,1/1000
R0003814.JPG,2019:06:11 18:54:22,1100,1/1000
R0003815.JPG,2019:06:11 18:54:25,1100,1/1000
R0003816.JPG,2019:06:11 18:54:28,1100,1/1000
R0003817.JPG,2019:06:11 18:54:31,1100,1/1000
R0003818.JPG,2019:06:11 18:54:34,1100,1/1000
R0003819.JPG,2019:06:11 18:54:37,1000,1/1000
R0003820.JPG,2019:06:11 18:54:40,1000,1/1000
R0003821.JPG,2019:06:11 18:54:43,800,1/1000
R0003822.JPG,2019:06:11 18:54:46,800,1/1000
R0003823.JPG,2019:06:11 18:54:49,800,1/1000
R0003824.JPG,2019:06:11 18:54:52,800,1/1000
R0003825.JPG,2019:06:11 18:54:55,800,1/1000
R0003826.JPG,2019:06:11 18:54:58,800,1/1000
R0003827.JPG,2019:06:11 18:55:01,800,1/1000
R0003828.JPG,2019:06:11 18:55:04,800,1/1000
R0003829.JPG,2019:06:11 18:55:07,800,1/1000
R0003830.JPG,2019:06:11 18:55:10,560,1/1000
R0003831.JPG,2019:06:11 18:55:13,560,1/1000
R0003832.JPG,2019:06:11 18:55:16,560,1/1000
R0003833.JPG,2019:06:11 18:55:19,500,1/1000
R0003834.JPG,2019:06:11 18:55:22,500,1/1000
R0003835.JPG,2019:06:11 18:55:25,500,1/1000
R0003836.JPG,2019:06:11 18:55:28,400,1/1000
R0003837.JPG,2019:06:11 18:55:31,400,1/1000
R0003838.JPG,2019:06:11 18:55:34,400,1/1000